-1.5381,-3.5919,0.53226,-1.5423,-2.8246,-2.4675,-0.91471,-4.2224,3.0094,-0.97466,-0.054982,-2.7819,0.18855,-0.10033,-1.2751,-5.2914,-1.8703,-2.4499,-0.97581,0.3516,-0.66984,-2.3662,-3.6118,-2.5452,-1.3716,-0.67928,0.62103,0.50802,1.6821,-2.2321,-0.37199,-1.2297,-0.45937,-0.17972,2.8393,1.3575,-0.31894,-0.2638,0.26869,1.0891,4.9649,-0.11272,2.1795,-0.50686,-1.4088,-0.35822,-2.5208,2.8328,3.9885,0.14013,-2.5271,0.24287,0.60663,1.4821,0.16607,-1.5493,0.86331,0.82284,-1.5342,-1.7374,-0.66315,-2.4216,-1.9346,-1.8377,-2.5079,-2.2025,-0.1133,0.79878,-2.2216,0.70944,-0.2239,0.11087,-0.5658,0.69229,-1.2193,-2.576,-1.4337,-2.0405,-0.99772,-1.5336,-1.2337,-1.5706,-1.6928,-0.83745,-0.58879,0.66255,4.5572,4.549,-2.5017,-0.49788,-1.0122,-1.4497,0.73073,-0.069921,3.4595,3.9372,-0.11079,0.48165,0.55155,-2.7451,-1.0345,-0.14734,-0.88426,-1.8319,-0.38392,-1.3605,-0.069927,-0.95069,0.66413,-1.2615,-1.2129,0.034184,-0.5335,-0.54607,0.82297,1.4432,-0.14858,-1.2965,-2.1341,1.2143,-1.5172,-0.63684,-1.199,-0.19359,1.4172,2.9975,53.448,42.935,-1.5381,-3.5919,0.53226,-1.5423,-2.8246,-2.4675,-0.91471,-4.2224,3.0094,-0.97466,-0.054982,-2.7819,0.18855,-0.10033,-1.2751,-5.2914,-1.8703,-2.4499,-0.97581,0.3516,-0.66984,-2.3662,-3.6118,-2.5452,-1.3716,-0.67928,0.62103,0.50802,1.6821,-2.2321,-0.37199,-1.2297,-0.45937,-0.17972,2.8393,1.3575,-0.31894,-0.2638,0.26869,1.0891,4.9649,-0.11272,2.1795,-0.50686,-1.4088,-0.35822,-2.5208,2.8328,3.9885,0.14013,-2.5271,0.24287,0.60663,1.4821,0.16607,-1.5493,0.86331,0.82284,-1.5342,-1.7374,-0.66315,-2.4216,-1.9346,-1.8377,-2.5079,-2.2025,-0.1133,0.79878,-2.2216,0.70944,-0.2239,0.11087,-0.5658,0.69229,-1.2193,-2.576,-1.4337,-2.0405,-0.99772,-1.5336,-1.2337,-1.5706,-1.6928,-0.83745,-0.58879,0.66255,4.5572,4.549,-2.5017,-0.49788,-1.0122,-1.4497,0.73073,-0.069921,3.4595,3.9372,-0.11079,0.48165,0.55155,-2.7451,-1.0345,-0.14734,-0.88426,-1.8319,-0.38392,-1.3605,-0.069927,-0.95069,0.66413,-1.2615,-1.2129,0.034184,-0.5335,-0.54607,0.82297,1.4432,-0.14858,-1.2965,-2.1341,1.2143,-1.5172,-0.63684,-1.199,-0.19359,1.4172,2.9975,53.448,42.935
4.9916,2.7215,1.801,3.6572,5.835,2.7559,-5.4884,0.37336,0.66434,0.84389,1.0698,-0.39976,2.0916,3.2474,-9.6794,-5.2429,-8.1611,-2.3349,-10.693,-5.6479,-3.1631,-0.70262,-6.0658,-2.9487,3.1481,6.2697,3.3174,3.2625,5.8811,2.5498,4.5476,6.057,1.0007,5.929,-1.085,1.9148,2.9867,3.2808,3.2635,-3.5625,2.1906,-0.4458,-1.6423,3.6105,2.4269,4.7661,4.6726,-1.1272,1.4171,1.464,2.4809,4.0658,1.2866,0.69833,1.0139,1.0274,3.2249,1.9151,4.267,1.0996,-3.0949,0.31893,-0.47643,1.9991,-0.50459,0.92396,3.5083,1.0013,8.7078,2.9615,-1.3053,0.26623,3.2167,1.8851,1.3334,2.4256,-0.74376,-1.8644,1.8465,1.9083,0.36139,-0.032868,0.75322,2.7443,5.1015,3.7888,5.0452,4.9712,5.1014,1.0171,-1.3008,0.30819,3.9872,3.118,-0.60765,8.8226,0.52149,-1.1327,-4.0161,-0.46334,-1.7923,0.639,1.0907,3.3342,0.8113,0.4445,-8.0696,0.90577,-1.948,1.9288,-0.14964,4.345,-0.74642,2.6615,2.8487,1.5878,1.3375,1.3301,-6.7324,-4.4069,2.6311,3.9771,1.7114,3.4873,7.6621,1.2349,59.31,63.603,4.9916,2.7215,1.801,3.6572,5.835,2.7559,-5.4884,0.37336,0.66434,0.84389,1.0698,-0.39976,2.0916,3.2474,-9.6794,-5.2429,-8.1611,-2.3349,-10.693,-5.6479,-3.1631,-0.70262,-6.0658,-2.9487,3.1481,6.2697,3.3174,3.2625,5.8811,2.5498,4.5476,6.057,1.0007,5.929,-1.085,1.9148,2.9867,3.2808,3.2635,-3.5625,2.1906,-0.4458,-1.6423,3.6105,2.4269,4.7661,4.6726,-1.1272,1.4171,1.464,2.4809,4.0658,1.2866,0.69833,1.0139,1.0274,3.2249,1.9151,4.267,1.0996,-3.0949,0.31893,-0.47643,1.9991,-0.50459,0.92396,3.5083,1.0013,8.7078,2.9615,-1.3053,0.26623,3.2167,1.8851,1.3334,2.4256,-0.74376,-1.8644,1.8465,1.9083,0.36139,-0.032868,0.75322,2.7443,5.1015,3.7888,5.0452,4.9712,5.1014,1.0171,-1.3008,0.30819,3.9872,3.118,-0.60765,8.8226,0.52149,-1.1327,-4.0161,-0.46334,-1.7923,0.639,1.0907,3.3342,0.8113,0.4445,-8.0696,0.90577,-1.948,1.9288,-0.14964,4.345,-0.74642,2.6615,2.8487,1.5878,1.3375,1.3301,-6.7324,-4.4069,2.6311,3.9771,1.7114,3.4873,7.6621,1.2349,59.31,63.603
14.098,11.96,15.854,17.981,15.41,14.603,13.288,8.834,17.626,14.297,18.653,16.388,19.832,18.928,7.8493,2.1178,10.29,7.8965,13.262,13.568,11.557,7.9633,6.4815,3.3618,19.677,18.116,19.34,17.873,19.405,16.19,14.232,14.647,16.454,14.679,12.647,11.282,16.121,14.133,13.896,16.532,12.61,15.317,11.221,11.964,11.708,12.76,11.955,13.491,11.985,10.648,15.59,14.255,19.375,17.479,14.89,16.022,18.27,18.723,17.251,17.128,9.8056,6.8787,13.357,11,12.393,12.413,16.176,14.673,17.82,18.187,11.51,13.073,12.847,14.244,15.244,12.549,10.764,8.2428,14.439,11.938,14.033,11.58,15.981,16.261,19.869,19.237,17.819,15.963,17.094,15.888,11.07,11.486,15.983,13.505,5.5786,4.2427,9.3677,8.6139,10.692,9.7479,12.204,10.586,13.794,11.576,15.79,12.068,4.8479,4.5787,10.851,9.7113,15.924,14.461,18.695,15.068,16.921,14.193,18.872,18.9,-0.38073,20.788,19.485,19.392,19.806,20.519,20.248,20.312,36.626,35.723,14.098,11.96,15.854,17.981,15.41,14.603,13.288,8.834,17.626,14.297,18.653,16.388,19.832,18.928,7.8493,2.1178,10.29,7.8965,13.262,13.568,11.557,7.9633,6.4815,3.3618,19.677,18.116,19.34,17.873,19.405,16.19,14.232,14.647,16.454,14.679,12.647,11.282,16.121,14.133,13.896,16.532,12.61,15.317,11.221,11.964,11.708,12.76,11.955,13.491,11.985,10.648,15.59,14.255,19.375,17.479,14.89,16.022,18.27,18.723,17.251,17.128,9.8056,6.8787,13.357,11,12.393,12.413,16.176,14.673,17.82,18.187,11.51,13.073,12.847,14.244,15.244,12.549,10.764,8.2428,14.439,11.938,14.033,11.58,15.981,16.261,19.869,19.237,17.819,15.963,17.094,15.888,11.07,11.486,15.983,13.505,5.5786,4.2427,9.3677,8.6139,10.692,9.7479,12.204,10.586,13.794,11.576,15.79,12.068,4.8479,4.5787,10.851,9.7113,15.924,14.461,18.695,15.068,16.921,14.193,18.872,18.9,-0.38073,20.788,19.485,19.392,19.806,20.519,20.248,20.312,36.626,35.723
-0.35283,3.1348,0.37644,5.0638,3.6338,3.2928,8.6792,0.94256,3.8667,3.0281,4.9506,6.578,7.869,5.1851,-16.697,-21.086,-20.613,-24.784,-8.4756,-10.91,-17.238,-22.518,-16.83,-19.227,5.3535,3.8705,3.2456,4.556,8.0403,6.3457,-0.21119,7.6941,3.4003,-1.3174,-1.1307,-1.7616,2.7469,-2.1621,2.9787,2.4805,-9.721,5.5668,-15.917,-6.137,0.19919,0.775,-1.4621,-2.2715,1.8503,-3.3234,5.1963,3.1074,2.9627,13.623,2.1214,2.1025,3.4597,2.948,4.5365,1.053,-13.613,-12.815,-6.8449,-4.2124,-3.196,0.89357,3.895,1.1468,-0.49285,7.4246,-10.551,-2.5691,0.11297,0.20252,1.8676,-0.13975,-3.4306,-5.7325,-0.034707,-2.7986,0.8127,-1.9246,-1.0796,-0.44548,4.3929,5.2502,-2.8446,0.69777,0.62405,-1.779,-2.9667,-0.56348,-2.8421,-1.1871,-13.004,-16.51,-2.1187,-9.9697,-7.9663,-6.1631,-0.28519,-0.025787,0.020039,-0.74069,-0.82567,0.16543,-7.6285,-9.0013,1.5586,-2.2811,0.74275,-2.8643,1.1775,-0.45657,-0.085013,1.9236,3.5085,3.3558,-19.141,6.4285,-3.3363,1.3102,5.7217,-7.406,-8.8099,-2.6821,62.718,75.325,-0.35283,3.1348,0.37644,5.0638,3.6338,3.2928,8.6792,0.94256,3.8667,3.0281,4.9506,6.578,7.869,5.1851,-16.697,-21.086,-20.613,-24.784,-8.4756,-10.91,-17.238,-22.518,-16.83,-19.227,5.3535,3.8705,3.2456,4.556,8.0403,6.3457,-0.21119,7.6941,3.4003,-1.3174,-1.1307,-1.7616,2.7469,-2.1621,2.9787,2.4805,-9.721,5.5668,-15.917,-6.137,0.19919,0.775,-1.4621,-2.2715,1.8503,-3.3234,5.1963,3.1074,2.9627,13.623,2.1214,2.1025,3.4597,2.948,4.5365,1.053,-13.613,-12.815,-6.8449,-4.2124,-3.196,0.89357,3.895,1.1468,-0.49285,7.4246,-10.551,-2.5691,0.11297,0.20252,1.8676,-0.13975,-3.4306,-5.7325,-0.034707,-2.7986,0.8127,-1.9246,-1.0796,-0.44548,4.3929,5.2502,-2.8446,0.69777,0.62405,-1.779,-2.9667,-0.56348,-2.8421,-1.1871,-13.004,-16.51,-2.1187,-9.9697,-7.9663,-6.1631,-0.28519,-0.025787,0.020039,-0.74069,-0.82567,0.16543,-7.6285,-9.0013,1.5586,-2.2811,0.74275,-2.8643,1.1775,-0.45657,-0.085013,1.9236,3.5085,3.3558,-19.141,6.4285,-3.3363,1.3102,5.7217,-7.406,-8.8099,-2.6821,62.718,75.325
9.2919,9.703,12.038,13.655,11.096,10.896,7.1444,5.5529,7.3552,7.9293,10.568,12.964,13.02,13.857,2.6748,0.2138,12.158,14.254,9.358,11.769,11.145,7.3062,6.1794,2.4005,10.944,9.6886,11.032,11.612,10.792,12.093,10.96,13.198,11.545,10.326,9.171,14.256,11.044,10.314,11.305,12.374,9.9978,15.239,15.126,10.484,14.061,12.048,12.092,10.272,11.204,11.221,9.4646,11.183,11.297,12.556,9.6201,12.054,9.8923,12.862,8.8772,7.3013,9.9623,8.0774,8.2466,9.728,9.3364,8.9205,10.233,9.6188,12.81,15.392,11.349,10.754,8.9827,12.84,9.9383,7.4573,14.145,8.8487,11.061,11.557,11.608,10.171,9.7603,12.24,10.874,13.087,9.8084,9.8683,13.057,12.666,12.177,11.354,11.345,8.8961,5.0949,11.107,5.3654,7.6115,12.711,10.187,9.6597,9.5531,11.006,11.336,10.636,7.8428,6.4799,6.4594,9.6067,12.862,11.588,11.535,11.739,11.865,15.684,10.966,11.168,10.006,10.838,12.321,9.0827,14.072,13.806,11.626,15.973,16.334,47.029,40.697,9.2919,9.703,12.038,13.655,11.096,10.896,7.1444,5.5529,7.3552,7.9293,10.568,12.964,13.02,13.857,2.6748,0.2138,12.158,14.254,9.358,11.769,11.145,7.3062,6.1794,2.4005,10.944,9.6886,11.032,11.612,10.792,12.093,10.96,13.198,11.545,10.326,9.171,14.256,11.044,10.314,11.305,12.374,9.9978,15.239,15.126,10.484,14.061,12.048,12.092,10.272,11.204,11.221,9.4646,11.183,11.297,12.556,9.6201,12.054,9.8923,12.862,8.8772,7.3013,9.9623,8.0774,8.2466,9.728,9.3364,8.9205,10.233,9.6188,12.81,15.392,11.349,10.754,8.9827,12.84,9.9383,7.4573,14.145,8.8487,11.061,11.557,11.608,10.171,9.7603,12.24,10.874,13.087,9.8084,9.8683,13.057,12.666,12.177,11.354,11.345,8.8961,5.0949,11.107,5.3654,7.6115,12.711,10.187,9.6597,9.5531,11.006,11.336,10.636,7.8428,6.4799,6.4594,9.6067,12.862,11.588,11.535,11.739,11.865,15.684,10.966,11.168,10.006,10.838,12.321,9.0827,14.072,13.806,11.626,15.973,16.334,47.029,40.697
-0.53088,2.2536,0.64736,0.98294,2.513,0.76801,-1.4243,0.2944,-0.16067,0.8098,-0.66017,0.12185,0.98129,1.2348,-4.4936,1.3256,0.79281,2.3267,4.4823,3.2286,-1.4389,-1.4525,-2.9884,1.0571,-0.065581,0.46085,0.4602,2.0086,4.2453,-0.68824,-1.0007,2.1072,3.0189,1.0726,-1.243,-2.7977,-0.67175,0.77246,0.87046,-0.32117,-0.75814,-0.76277,1.1868,1.1422,1.9313,1.8839,0.54596,-0.0098413,-0.35678,0.87688,0.37252,-0.77427,1.9576,-0.36883,0.96085,0.56242,1.2239,0.89529,0.83882,1.4041,1.4436,3.4034,0.82436,1.8226,1.6383,1.0379,0.61561,-1.2053,-0.73515,-1.1387,-1.2314,1.0333,0.35668,5.6817,0.39137,0.9115,0.11621,1.3015,-0.28551,0.52679,0.996,0.27862,0.98955,0.77516,0.096298,-0.77618,2.1362,1.0314,0.53848,-0.36954,1.8819,0.23354,0.5516,0.73644,5.9969,0.093525,-0.86024,0.96203,2.7661,-1.6078,0.066623,1.3384,-0.21876,-1.5019,0.14661,2.0943,5.5741,5.6915,0.46986,-1.2869,0.3805,-1.415,-1.9297,0.57651,-2.2604,1.5707,1.6194,-0.29299,2.2948,-1.4804,1.4842,2.1342,1.7683,5.7703,3.7082,-2.2224,44.626,41.736,-0.53088,2.2536,0.64736,0.98294,2.513,0.76801,-1.4243,0.2944,-0.16067,0.8098,-0.66017,0.12185,0.98129,1.2348,-4.4936,1.3256,0.79281,2.3267,4.4823,3.2286,-1.4389,-1.4525,-2.9884,1.0571,-0.065581,0.46085,0.4602,2.0086,4.2453,-0.68824,-1.0007,2.1072,3.0189,1.0726,-1.243,-2.7977,-0.67175,0.77246,0.87046,-0.32117,-0.75814,-0.76277,1.1868,1.1422,1.9313,1.8839,0.54596,-0.0098413,-0.35678,0.87688,0.37252,-0.77427,1.9576,-0.36883,0.96085,0.56242,1.2239,0.89529,0.83882,1.4041,1.4436,3.4034,0.82436,1.8226,1.6383,1.0379,0.61561,-1.2053,-0.73515,-1.1387,-1.2314,1.0333,0.35668,5.6817,0.39137,0.9115,0.11621,1.3015,-0.28551,0.52679,0.996,0.27862,0.98955,0.77516,0.096298,-0.77618,2.1362,1.0314,0.53848,-0.36954,1.8819,0.23354,0.5516,0.73644,5.9969,0.093525,-0.86024,0.96203,2.7661,-1.6078,0.066623,1.3384,-0.21876,-1.5019,0.14661,2.0943,5.5741,5.6915,0.46986,-1.2869,0.3805,-1.415,-1.9297,0.57651,-2.2604,1.5707,1.6194,-0.29299,2.2948,-1.4804,1.4842,2.1342,1.7683,5.7703,3.7082,-2.2224,44.626,41.736
-1.2139,-2.1438,-2.0141,-0.87084,-3.5943,-1.718,-3.1927,-2.6344,-2.9166,-3.2299,-1.3484,-5.0341,-0.1648,-4.3121,-3.5833,3.9288,1.3217,-0.42691,-0.074482,0.32085,-1.1484,-0.88496,-5.0518,-0.84519,-3.7244,-1.7843,-1.3784,-2.0226,-2.2237,-5.0701,-0.31686,-0.23734,-1.1694,-1.9699,-1.1821,-4.2286,-0.90097,-1.0855,-1.4363,-2.2115,0.81358,-1.6584,1.7233,-0.20162,-0.51684,-1.2586,-0.067095,-3.6437,-1.0637,-0.97618,-1.3179,-1.068,-1.1975,-4.7163,-4.1441,-1.0638,-1.9456,-1.6085,-1.692,0.89042,-4.7356,-2.0667,-0.3522,-0.043203,2.0162,-0.57734,-6.1111,-0.92778,-1.1584,-4.8278,3.7034,0.099996,-3.4277,-2.4565,0.67122,0.52491,0.22717,0.35122,0.70868,1.1091,-0.0043492,0.55501,-1.0611,-0.76261,-0.4695,-3.3424,-4.6397,-2.8384,-1.1458,-0.084538,-1.6386,0.66329,-0.13667,-0.28661,-2.6892,-0.11676,-3.4021,-1.0452,-2.027,-1.7732,-2.7304,-1.9516,-3.0181,-0.89267,-1.1482,-2.419,0.29201,-0.47026,-4.3681,-2.7031,-3.7337,-2.5593,-3.9496,-2.3156,-1.2773,-2.3992,-1.8367,0.32549,0.47191,-0.19458,-3.2864,0.045115,-2.1701,-1.229,-3.9571,-0.74614,56.621,53.828,-1.2139,-2.1438,-2.0141,-0.87084,-3.5943,-1.718,-3.1927,-2.6344,-2.9166,-3.2299,-1.3484,-5.0341,-0.1648,-4.3121,-3.5833,3.9288,1.3217,-0.42691,-0.074482,0.32085,-1.1484,-0.88496,-5.0518,-0.84519,-3.7244,-1.7843,-1.3784,-2.0226,-2.2237,-5.0701,-0.31686,-0.23734,-1.1694,-1.9699,-1.1821,-4.2286,-0.90097,-1.0855,-1.4363,-2.2115,0.81358,-1.6584,1.7233,-0.20162,-0.51684,-1.2586,-0.067095,-3.6437,-1.0637,-0.97618,-1.3179,-1.068,-1.1975,-4.7163,-4.1441,-1.0638,-1.9456,-1.6085,-1.692,0.89042,-4.7356,-2.0667,-0.3522,-0.043203,2.0162,-0.57734,-6.1111,-0.92778,-1.1584,-4.8278,3.7034,0.099996,-3.4277,-2.4565,0.67122,0.52491,0.22717,0.35122,0.70868,1.1091,-0.0043492,0.55501,-1.0611,-0.76261,-0.4695,-3.3424,-4.6397,-2.8384,-1.1458,-0.084538,-1.6386,0.66329,-0.13667,-0.28661,-2.6892,-0.11676,-3.4021,-1.0452,-2.027,-1.7732,-2.7304,-1.9516,-3.0181,-0.89267,-1.1482,-2.419,0.29201,-0.47026,-4.3681,-2.7031,-3.7337,-2.5593,-3.9496,-2.3156,-1.2773,-2.3992,-1.8367,0.32549,0.47191,-0.19458,-3.2864,0.045115,-2.1701,-1.229,-3.9571,-0.74614,56.621,53.828
-1.6851,-0.48055,-3.8198,-2.5987,-5.6498,-3.8743,-5.2887,-3.3035,-3.1425,-6.1459,-2.9398,-4.5343,-6.8124,-7.8242,-1.2162,0.28663,0.54596,8.5414,0.69614,2.9491,-6.4916,-7.0257,-6.1773,-6.7116,-4.4489,-3.2327,-0.41662,0.33205,-4.7014,-3.997,-0.35915,-2.1887,-6.1013,-6.5438,-2.4851,-5.6136,-5.2313,-5.163,-3.7003,-3.3185,-1.6915,-5.955,-3.9849,-2.3474,-3.4769,-2.9867,-2.8475,-2.7327,-7.4163,-1.649,-4.6049,-3.8621,-8.5913,-7.0987,-2.3416,-7.2271,-5.1483,-5.8334,-5.5743,-4.4185,-4.2484,-5.7566,-3.1849,-4.2246,-0.17708,-0.53683,-0.32107,-1.4253,-0.95376,-6.2213,-4.6101,-0.406,-4.885,-3.5929,-2.423,-4.2471,-1.0333,3.3488,-4.0282,-2.7462,-1.5361,-0.64416,-2.419,0.36638,-8.6939,-7.6896,-6.7721,-6.754,-4.5854,-8.9143,-2.0375,-0.05843,-3.5195,-4.9717,-3.9239,-0.59764,-4.0281,-4.0222,-6.3515,-4.8726,-1.7964,-2.6978,-7.367,-8.5726,-6.6256,-5.611,-0.29101,-3.2897,-3.4278,-4.5312,-7.237,-7.2237,-8.6149,-7.384,-6.1588,-6.0844,-7.3255,-3.0079,-0.76599,-6.0983,-5.0867,-5.1454,-7.874,-6.8347,-4.6531,-6.7154,55.073,62.562,-1.6851,-0.48055,-3.8198,-2.5987,-5.6498,-3.8743,-5.2887,-3.3035,-3.1425,-6.1459,-2.9398,-4.5343,-6.8124,-7.8242,-1.2162,0.28663,0.54596,8.5414,0.69614,2.9491,-6.4916,-7.0257,-6.1773,-6.7116,-4.4489,-3.2327,-0.41662,0.33205,-4.7014,-3.997,-0.35915,-2.1887,-6.1013,-6.5438,-2.4851,-5.6136,-5.2313,-5.163,-3.7003,-3.3185,-1.6915,-5.955,-3.9849,-2.3474,-3.4769,-2.9867,-2.8475,-2.7327,-7.4163,-1.649,-4.6049,-3.8621,-8.5913,-7.0987,-2.3416,-7.2271,-5.1483,-5.8334,-5.5743,-4.4185,-4.2484,-5.7566,-3.1849,-4.2246,-0.17708,-0.53683,-0.32107,-1.4253,-0.95376,-6.2213,-4.6101,-0.406,-4.885,-3.5929,-2.423,-4.2471,-1.0333,3.3488,-4.0282,-2.7462,-1.5361,-0.64416,-2.419,0.36638,-8.6939,-7.6896,-6.7721,-6.754,-4.5854,-8.9143,-2.0375,-0.05843,-3.5195,-4.9717,-3.9239,-0.59764,-4.0281,-4.0222,-6.3515,-4.8726,-1.7964,-2.6978,-7.367,-8.5726,-6.6256,-5.611,-0.29101,-3.2897,-3.4278,-4.5312,-7.237,-7.2237,-8.6149,-7.384,-6.1588,-6.0844,-7.3255,-3.0079,-0.76599,-6.0983,-5.0867,-5.1454,-7.874,-6.8347,-4.6531,-6.7154,55.073,62.562
-1.5681,-0.86211,-2.6222,-1.4971,-1.8677,-1.0542,-0.16723,6.2008,-3.6348,0.06661,-2.7987,-2.7215,-0.38861,-2.1472,-3.8161,-1.0606,-3.5771,2.0727,-1.8447,-3.3393,-2.9766,-0.49776,-1.0439,-1.0417,-2.6927,-3.068,0.46758,-1.8356,-5.5888,-2.3948,0.74376,-2.9894,-0.19581,0.0050807,-0.23849,-1.2265,-0.63254,-0.11192,-0.64977,-6.3217,2.6138,-2.2473,1.2374,-0.85124,-1.3844,-4.2972,-2.6852,0.12678,2.128,-1.9641,0.37951,-1.6832,-1.2355,-1.27,-1.0261,0.23443,-0.79305,-1.8445,-1.8646,-0.59248,-1.9369,-1.9068,-1.6698,-2.3443,-0.87083,-1.4416,-4.4624,-2.1425,-0.87488,-2.94,-0.22219,-0.67877,0.91526,-3.0749,0.29331,-3.3714,-0.38337,0.62436,-0.34185,-1.6302,-1.0832,-2.0727,-1.0892,-2.0582,-0.80684,-1.52,0.44678,2.2201,-0.75636,-2.1464,0.1545,0.8811,0.37772,-0.70636,-1.7752,-4.5992,-0.58381,-3.0466,-1.7293,-3.5942,-3.0155,-1.0737,-3.3442,-4.6927,-2.721,-2.7528,-1.4432,0.60517,-2.8498,-0.15703,-3.2367,-5.0741,-1.4663,-2.8873,1.0323,-0.082099,-5.2075,-0.15069,-0.38073,3.5785,-1.8139,-2.7013,-0.51343,-3.9658,-4.1686,-1.3803,46.811,52.952,-1.5681,-0.86211,-2.6222,-1.4971,-1.8677,-1.0542,-0.16723,6.2008,-3.6348,0.06661,-2.7987,-2.7215,-0.38861,-2.1472,-3.8161,-1.0606,-3.5771,2.0727,-1.8447,-3.3393,-2.9766,-0.49776,-1.0439,-1.0417,-2.6927,-3.068,0.46758,-1.8356,-5.5888,-2.3948,0.74376,-2.9894,-0.19581,0.0050807,-0.23849,-1.2265,-0.63254,-0.11192,-0.64977,-6.3217,2.6138,-2.2473,1.2374,-0.85124,-1.3844,-4.2972,-2.6852,0.12678,2.128,-1.9641,0.37951,-1.6832,-1.2355,-1.27,-1.0261,0.23443,-0.79305,-1.8445,-1.8646,-0.59248,-1.9369,-1.9068,-1.6698,-2.3443,-0.87083,-1.4416,-4.4624,-2.1425,-0.87488,-2.94,-0.22219,-0.67877,0.91526,-3.0749,0.29331,-3.3714,-0.38337,0.62436,-0.34185,-1.6302,-1.0832,-2.0727,-1.0892,-2.0582,-0.80684,-1.52,0.44678,2.2201,-0.75636,-2.1464,0.1545,0.8811,0.37772,-0.70636,-1.7752,-4.5992,-0.58381,-3.0466,-1.7293,-3.5942,-3.0155,-1.0737,-3.3442,-4.6927,-2.721,-2.7528,-1.4432,0.60517,-2.8498,-0.15703,-3.2367,-5.0741,-1.4663,-2.8873,1.0323,-0.082099,-5.2075,-0.15069,-0.38073,3.5785,-1.8139,-2.7013,-0.51343,-3.9658,-4.1686,-1.3803,46.811,52.952
-1.74,0.54009,-1.7782,-1.5371,-6.1563,-0.66341,4.2654,-0.56051,1.0849,-4.1517,0.25613,-3.7502,-2.6562,-3.2712,4.7125,3.5623,2.0433,1.1838,-1.064,-0.83348,-3.0421,-0.3932,-0.62667,0.82855,-1.1849,-2.9692,0.69417,2.1265,0.7022,0.98452,-2.1777,-0.41859,1.0791,1.3598,0.35377,-4.6061,-1.5262,-2.3365,-1.715,-7.2574,4.1067,-6.4798,-8.5866,-0.70482,-0.72622,-1.8833,-0.27097,-5.2922,-5.356,-1.4447,-0.87213,-0.65996,2.8317,1.3487,-4.742,-0.06566,-0.99033,-2.9165,-0.84685,1.6615,-9.5029,-3.4325,-4.1187,-3.3297,-3.0364,-1.107,-10.315,-11.95,-5.1165,-0.019172,1.9651,3.123,-3.4728,-4.5081,-1.1469,5.0979,-1.364,1.3321,3.4907,2.1711,2.4707,2.9619,1.0839,0.95983,-3.9901,-1.4895,-3.4786,-6.9326,1.3054,1.8163,-2.9342,1.4486,2.5773,2.9773,4.3759,-1.7107,0.50464,-4.01,-3.0316,-0.74927,1.9638,-2.6316,-8.0067,-4.1053,-3.1886,1.4746,4.2284,0.31035,2.7308,-1.4651,-1.5794,-2.473,1.5852,-1.4257,1.7454,0.5605,-2.4655,-1.2079,-5.3587,-0.21862,-1.6003,-0.247,-4.2962,-2.0722,-4.4987,-6.1204,73.605,83.992,-1.74,0.54009,-1.7782,-1.5371,-6.1563,-0.66341,4.2654,-0.56051,1.0849,-4.1517,0.25613,-3.7502,-2.6562,-3.2712,4.7125,3.5623,2.0433,1.1838,-1.064,-0.83348,-3.0421,-0.3932,-0.62667,0.82855,-1.1849,-2.9692,0.69417,2.1265,0.7022,0.98452,-2.1777,-0.41859,1.0791,1.3598,0.35377,-4.6061,-1.5262,-2.3365,-1.715,-7.2574,4.1067,-6.4798,-8.5866,-0.70482,-0.72622,-1.8833,-0.27097,-5.2922,-5.356,-1.4447,-0.87213,-0.65996,2.8317,1.3487,-4.742,-0.06566,-0.99033,-2.9165,-0.84685,1.6615,-9.5029,-3.4325,-4.1187,-3.3297,-3.0364,-1.107,-10.315,-11.95,-5.1165,-0.019172,1.9651,3.123,-3.4728,-4.5081,-1.1469,5.0979,-1.364,1.3321,3.4907,2.1711,2.4707,2.9619,1.0839,0.95983,-3.9901,-1.4895,-3.4786,-6.9326,1.3054,1.8163,-2.9342,1.4486,2.5773,2.9773,4.3759,-1.7107,0.50464,-4.01,-3.0316,-0.74927,1.9638,-2.6316,-8.0067,-4.1053,-3.1886,1.4746,4.2284,0.31035,2.7308,-1.4651,-1.5794,-2.473,1.5852,-1.4257,1.7454,0.5605,-2.4655,-1.2079,-5.3587,-0.21862,-1.6003,-0.247,-4.2962,-2.0722,-4.4987,-6.1204,73.605,83.992
